Cruise,Station,FishSpecies,FishNumber,PreySpecies,PreyNumber,OcularUnits,Mag,Length_mm,Scope,TotalPrey,Comments
201802,64,A. pseudoharengus,2,FishRemains,4,,,23.3,MZ12,57,
201802,64,A. pseudoharengus,2,FishRemains,5,,,21.6,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,1,,,2,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,2,,,3.6,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,3,,,0.7,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,4,,,2.6,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,5,,,4.7,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,6,,,2.8,MZ12,57,
201802,64,A. pseudoharengus,2,Chalimus,7,,,2.6,MZ12,57,
201802,64,A. pseudoharengus,2,Hyperia,1,,,2.8,MZ12,57,
201802,64,A. pseudoharengus,2,Hyperia,2,,,4.7,MZ12,57,
201802,64,A. pseudoharengus,2,Hyperia,3,,,2.9,MZ12,57,
201802,64,A. pseudoharengus,2,Hyperia,4,,,5.9,MZ12,57,
201802,64,A. pseudoharengus,2,Themisto,1,,,6.1,MZ12,57,
201802,64,A. pseudoharengus,2,CopepodUnknown,1,,,2.4,MZ12,57,
201802,64,A. pseudoharengus,2,CopepodUnknown,2,,,2.3,MZ12,57,
201802,64,A. pseudoharengus,2,CopepodUnknown,3,,,2.5,MZ12,57,
201802,168,P. triacanthus,1,Appendicularian,1,,,1.5,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,2,,,1.7,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,3,,,1.1,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,4,,,1.2,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,5,,,1.9,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,6,,,1.6,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,7,,,1.1,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,8,,,1.9,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,9,,,1.4,MZ12,18,
201802,168,P. triacanthus,1,Appendicularian,10,,,1.7,MZ12,18,
201802,168,P. triacanthus,1,CalanoidSmall,1,,,2.5,MZ12,18,
201802,168,P. triacanthus,1,CalanoidSmall,2,,,1,MZ12,18,
201802,168,P. triacanthus,1,Pleuromamma,1,,,1.5,MZ12,18,
201802,168,P. triacanthus,1,Pleuromamma,2,,,1.7,MZ12,18,
201802,168,P. triacanthus,1,Pleuromamma,3,,,1.8,MZ12,18,
201802,164,P. triacanthus,1,Empty,0,,,,MZ12,0,
201802,170,A. pseudoharengus,1,Mertridia,1,,,2,MZ12,568,
201802,170,A. pseudoharengus,1,Mertridia,2,,,2.2,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,1,,,1.1,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,2,,,1.1,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,3,,,1.2,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,4,,,0.9,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,5,,,1,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,6,,,1,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,7,,,1,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,8,,,1.2,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,9,,,1.5,MZ12,568,
201802,170,A. pseudoharengus,1,Appendicularian,10,,,1.6,MZ12,568,
201802,170,A. pseudoharengus,1,Centropages,1,,,1.3,MZ12,568,
201802,162,P. triacanthus,3,Appendicularian,1,,,1.3,MZ12,93,
201802,162,P. triacanthus,3,Appendicularian,2,,,2.2,MZ12,93,
201802,162,P. triacanthus,3,Appendicularian,3,,,1.7,MZ12,93,
201802,162,P. triacanthus,3,Appendicularian,4,,,1.4,MZ12,93,
201802,162,P. triacanthus,3,Sapphirina,1,,,1.8,MZ12,93,
201802,162,P. triacanthus,3,Ostracod,1,,,1.4,MZ12,93,
201802,162,P. triacanthus,3,Themisto,1,,,7.2,MZ12,93,
201802,162,P. triacanthus,2,Foraminifera,1,,,0.6,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,1,,,1.6,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,2,,,1.8,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,3,,,2,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,4,,,1.8,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,5,,,2.1,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,6,,,1.2,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,7,,,1.7,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,8,,,1.7,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,9,,,1.7,MZ12,497,
201802,162,P. triacanthus,2,Sapphirina,10,,,1.5,MZ12,497,
201802,162,P. triacanthus,2,Calanus,1,,,2.2,MZ12,497,
201802,162,P. triacanthus,2,Calanus,2,,,2.6,MZ12,497,
201802,162,P. triacanthus,2,Themisto,1,,,7.7,MZ12,497,
201802,162,P. triacanthus,2,Themisto,2,,,6.5,MZ12,497,
201802,162,P. triacanthus,2,Paraphronima,1,,,4.7,MZ12,497,
201802,162,P. triacanthus,2,CalanoidSmall,1,,,1.2,MZ12,497,
201802,164,P. triacanthus,2,Appendicularian,1,,,1.1,MZ12,24,
201802,164,P. triacanthus,2,Appendicularian,2,,,1.8,MZ12,24,
201802,164,P. triacanthus,2,Appendicularian,3,,,1.7,MZ12,24,
201802,164,P. triacanthus,2,Appendicularian,4,,,1.4,MZ12,24,
201802,164,P. triacanthus,2,Mertridia,1,,,2.4,MZ12,24,
201802,150,A. aestivalis,2,Caligadidae,1,,,0.8,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,2,,,2.2,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,3,,,3.8,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,4,,,1.3,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,5,,,0.9,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,6,,,1.2,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,7,,,1.6,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,8,,,1.2,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,9,,,3.6,MZ12,139,
201802,150,A. aestivalis,2,Caligadidae,10,,,4.1,MZ12,139,
201802,150,A. aestivalis,2,FishRemains,1,,,25.3,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,1,,,1.4,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,2,,,1.1,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,3,,,0.8,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,4,,,1.2,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,5,,,0.9,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,6,,,1,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,7,,,1.1,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,8,,,1.3,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,9,,,1.6,MZ12,139,
201802,150,A. aestivalis,2,Appendicularian,10,,,0.8,MZ12,139,
201802,150,A. aestivalis,2,Cyprid,1,,,0.9,MZ12,139,
201802,150,A. aestivalis,2,Cyprid,2,,,1,MZ12,139,
201802,150,A. aestivalis,2,Cyprid,3,,,1.1,MZ12,139,
201802,150,A. aestivalis,2,Cyprid,4,,,1,MZ12,139,
201802,150,A. aestivalis,2,Pleuromamam,1,,,3.1,MZ12,139,
201802,150,A. aestivalis,2,CalanoidSmall,1,,,0.8,MZ12,139,
201802,150,A. aestivalis,2,Pseudodiaptomas,1,,,1.1,MZ12,139,
201802,150,A. aestivalis,2,CalanusC5,1,,,2.8,MZ12,139,
201802,150,A. aestivalis,2,CalanusC6,2,,,2.9,MZ12,139,
201802,150,A. aestivalis,2,CalanusC7,3,,,2.7,MZ12,139,
201802,150,A. aestivalis,2,CalanusC8,4,,,3.1,MZ12,139,
201802,150,A. aestivalis,2,Hyperiid,1,,,6,MZ12,139,
201802,150,C. harengus,1,Calanus,1,,,3.1,MZ12,4362,
201802,150,C. harengus,1,Calanus,2,,,3,MZ12,4362,
201802,150,C. harengus,1,Calanus,3,,,2.6,MZ12,4362,
201802,150,C. harengus,1,Calanus,4,,,3.1,MZ12,4362,
201802,150,C. harengus,1,Calanus,5,,,3,MZ12,4362,
201802,150,C. harengus,1,Calanus,6,,,2.9,MZ12,4362,
201802,150,C. harengus,1,Calanus,7,,,3,MZ12,4362,
201802,150,C. harengus,1,Calanus,8,,,2.7,MZ12,4362,
201802,150,C. harengus,1,Calanus,9,,,3,MZ12,4362,
201802,150,C. harengus,1,Calanus,10,,,2.8,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,1,,,2.7,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,2,,,2.6,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,3,,,2.6,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,4,,,2.4,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,5,,,2.4,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,6,,,2.8,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,7,,,2.6,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,8,,,2.8,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,9,,,2.9,MZ12,4362,
201802,150,C. harengus,1,CalanusC5,10,,,2.6,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,1,,,2.2,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,2,,,2.5,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,3,,,2.3,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,4,,,2.8,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,5,,,2.2,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,6,,,2.4,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,7,,,2.3,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,8,,,2.4,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,9,,,2.3,MZ12,4362,
201802,150,C. harengus,1,CalanusC3,10,,,2.3,MZ12,4362,
201802,150,C. harengus,1,Gammarid,1,,,10,MZ12,4362,
201802,150,C. harengus,1,Gammarid,2,,,12.3,MZ12,4362,
201802,150,C. harengus,1,Gammarid,3,,,12.7,MZ12,4362,
201802,150,C. harengus,1,Gammarid,4,,,1.3,MZ12,4362,
201802,150,C. harengus,1,Gammarid,5,,,10.4,MZ12,4362,
201802,150,C. harengus,1,Gammarid,6,,,9.1,MZ12,4362,
201802,150,C. harengus,1,Gammarid,7,,,10.9,MZ12,4362,
201802,150,C. harengus,1,Gammarid,8,,,9.2,MZ12,4362,
201802,150,C. harengus,1,Gammarid,9,,,8.5,MZ12,4362,
201802,150,C. harengus,1,Gammarid,10,,,1.3,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,1,,,27.5,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,2,,,20.6,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,3,,,20.1,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,4,,,23.3,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,5,,,18.4,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,6,,,29.3,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,7,,,19.1,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,8,,,20.2,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,9,,,24.6,MZ12,4362,
201802,150,C. harengus,1,Chaetognatha,10,,,20.1,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,1,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,2,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,3,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,4,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,5,,,1.3,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,6,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,7,,,0.9,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,8,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,9,,,1,MZ12,4362,
201802,150,C. harengus,1,Pseudodiaptomas,10,,,0.8,MZ12,4362,
201802,150,C. harengus,1,FishRemains,1,,,38.7,MZ12,4362,
201802,150,C. harengus,1,FishRemains,2,,,28.8,MZ12,4362,
201802,150,C. harengus,1,FishRemains,3,,,34.7,MZ12,4362,
201802,150,C. harengus,1,FishRemains,4,,,30.6,MZ12,4362,
201802,150,C. harengus,1,FishRemains,5,,,30.1,MZ12,4362,
201802,150,C. harengus,1,FishRemains,6,,,19.7,MZ12,4362,
201802,150,C. harengus,1,FishRemains,7,,,21.6,MZ12,4362,
201802,150,C. harengus,1,FishRemains,8,,,27,MZ12,4362,
201802,150,C. harengus,1,FishRemains,9,,,30,MZ12,4362,
201802,150,C. harengus,1,FishRemains,10,,,35.1,MZ12,4362,
201802,150,C. harengus,1,Mertridia,1,,,2.2,MZ12,4362,
201802,150,C. harengus,1,Mertridia,2,,,2.3,MZ12,4362,
201802,150,C. harengus,1,Temora,1,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Temora,2,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Temora,3,,,1,MZ12,4362,
201802,150,C. harengus,1,Temora,4,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Temora,5,,,1.2,MZ12,4362,
201802,150,C. harengus,1,Temora,6,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Temora,7,,,0.7,MZ12,4362,
201802,150,C. harengus,1,Temora,8,,,0.8,MZ12,4362,
201802,150,C. harengus,1,Temora,9,,,1.3,MZ12,4362,
201802,150,C. harengus,1,Neomysis,1,,,5.3,MZ12,4362,
201802,150,C. harengus,1,Neomysis,2,,,5.4,MZ12,4362,
201802,150,C. harengus,1,Neomysis,3,,,4.2,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,1,,,0.8,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,2,,,0.9,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,3,,,0.8,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,4,,,0.7,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,5,,,0.8,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,6,,,0.7,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,7,,,0.8,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,8,,,0.7,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,9,,,0.8,MZ12,4362,
201802,150,C. harengus,1,CalanoidSmall,10,,,0.9,MZ12,4362,
201802,150,C. harengus,1,Caligadidae,1,,,1.5,MZ12,4362,
201802,150,C. harengus,1,Caligadidae,2,,,1.4,MZ12,4362,
201802,150,C. harengus,1,Caligadidae,3,,,2.9,MZ12,4362,
201802,150,C. harengus,1,Caligadidae,4,,,4.5,MZ12,4362,
201802,150,C. harengus,1,Tortanus,1,,,1.6,MZ12,4362,
201802,150,C. harengus,1,Tortanus,2,,,1.6,MZ12,4362,
201802,150,C. harengus,1,Cyprid,1,,,1,MZ12,4362,
201802,150,C. harengus,1,Cyprid,2,,,1.1,MZ12,4362,
201802,150,C. harengus,1,Cyprid,3,,,0.9,MZ12,4362,
201802,150,C. harengus,1,Cyprid,4,,,0.9,MZ12,4362,
201802,150,C. harengus,1,Themisto,1,,,1,MZ12,4362,
201802,150,C. harengus,1,Themisto,2,,,5.8,MZ12,4362,
201802,150,C. harengus,1,Themisto,3,,,2.2,MZ12,4362,
201802,150,C. harengus,1,Themisto,4,,,3.1,MZ12,4362,
201802,150,C. harengus,1,ShrimpPinead,1,,,2.1,MZ12,4362,
201802,150,C. harengus,1,ShrimpPinead,2,,,2.1,MZ12,4362,
201802,150,C. harengus,1,ShrimpPinead,3,,,3.4,MZ12,4362,
201802,150,C. harengus,1,CrabZooea,1,,,3.2,MZ12,4362,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
201802,,,,,,,,,,,
